,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
65,-1.23184838117874,0.08425695259627163,0.12967373370675503,-0.11599427199053802,-0.4761542704606313,3,24
66,1.0810098038915472,0.37321655243082047,-1.8788927889371225,-0.07168440676507215,-0.7237546711722858,4,5
67,-0.07541928864359615,0.10894014807492435,-0.14080954054561143,-0.11220928244314399,-0.5094973369389729,4,6
68,-0.46089565282197725,0.004873965883472529,0.6861272675458415,-0.12816707900042135,-0.40755902285358836,4,7
69,-0.8463720170003587,0.5374516282650789,-0.5736393232394987,-0.04650014543692482,-0.5628532135936721,4,8
70,-0.4608956528219778,0.49035621368718546,-1.2995407510611439,-0.05372188672490674,-0.6523366747484554,4,9
71,-0.0754192886435964,0.31707988656490244,-1.9712134016535363,-0.0802925585625901,-0.7351352355921491,4,10
72,0.310057075534785,0.4809849569927433,0.4701340971964414,-0.0551589011773137,-0.4341849747085941,4,11
73,-0.8463720170003587,0.40062544582732307,1.039366390553335,-0.06748145115095316,-0.3640144613876518,4,12
74,-2.3882774737138837,-2.7823127058535633,-1.0086656607478113,-0.5555620015210638,-0.6164798643781327,4,13
75,-0.07541928864359615,0.3871346302530627,0.47845362171141687,-0.06955017016987264,-0.4331594086741035,4,14
76,-0.8463720170003587,0.6531333530257114,0.02193175529471827,-0.028761189416332322,-0.48943586045406196,4,15
77,-0.46089565282197725,0.32714237402027363,0.6939594923460459,-0.07874954887114627,-0.40659352732375065,4,16
78,-0.07541928864359615,0.5473670354407223,-1.8522347557972734,-0.04497968944286912,-0.7204684769570586,4,17
79,-0.0754192886435964,0.6710059372311119,0.29617660468282686,-0.026020557861521465,-0.4556290963583316,4,18
80,-0.0754192886435964,0.37559502507741294,0.6936625824071055,-0.07131968518297793,-0.4066301280631477,4,19
81,-0.46089565282197725,0.5081900970651443,-0.5515900272587796,-0.050987189662146104,-0.5601351485165694,4,20
82,-1.23184838117874,0.5241381847040436,0.1592482758521955,-0.048541665740157836,-0.4725085517833948,4,21
83,-0.0754192886435964,-0.09409318971353127,-1.5346627100049455,-0.14334297669948315,-0.6813206743293925,4,22
84,-1.23184838117874,0.5570153794426782,0.9874711650568525,-0.04350018565541791,-0.37041169965837495,4,23
85,0.310057075534785,0.6146062764796607,1.1281514099210432,-0.03466903802307242,-0.35306973731463476,4,24
86,0.310057075534785,0.25276231917337927,-1.9227132523004127,-0.09015519245459436,-0.7291565158041674,5,6
87,0.6955334397131662,0.3092576973421226,-0.33132451509819405,-0.08149203471921518,-0.5329825357158091,5,7
88,-0.46089565282197725,0.49381113982640423,0.15498678390586074,-0.053192098783338526,-0.47303387524251184,5,8
89,-0.0754192886435964,0.07731863968262193,-0.868654319184647,-0.11705821210629108,-0.5992203592114411,5,9
90,-0.46089565282197725,-0.23691447781499037,1.2266138834536287,-0.16524358851762855,-0.34093205224078504,5,10
91,-0.07541928864359615,0.40184466081796116,0.16481284939813934,-0.06729449334803894,-0.4718225945973955,5,11
92,0.310057075534785,0.5298555321844031,-1.7569443450734463,-0.0476649518450426,-0.7087218190230505,5,12
93,-2.0028011095355027,-3.892574626136526,-0.5437701232575262,-0.725812638914226,-0.5591711717986421,5,13
94,1.0810098038915472,0.05773621759370579,-0.1686488668836317,-0.12006103493704279,-0.5129291517577139,5,14
95,0.310057075534785,0.3433237098946806,-1.0712267735347278,-0.07626825801881432,-0.624191909969044,5,15
96,0.6955334397131662,0.28392157973910387,1.0612528509727202,-0.08537714515323125,-0.3613164694073482,5,16
97,1.0810098038915472,0.7214902717578049,-1.6218768845103906,-0.01827915020399451,-0.6920717569108445,5,17
98,0.310057075534785,0.3388215995676542,1.02482652469776,-0.0769586240836031,-0.3658068225425093,5,18
99,0.310057075534785,0.5154185627679965,-0.8504963735085415,-0.04987875671420572,-0.5969819894214348,5,19
100,-0.0754192886435964,0.36216854887320965,1.5518571986177305,-0.07337853822472429,-0.30083859541197344,5,20
101,-0.8463720170003591,-0.046331101065570784,0.1154060169690602,-0.1360190057634435,-0.4779130831968127,5,21
102,-0.4608956528219778,-0.24292511992058216,0.30709842511800545,-0.1661652770227683,-0.454282739598043,5,22
103,-0.8463720170003587,0.11167024699621529,-0.7179307481480971,-0.11179064151436413,-0.580640334022025,5,23
104,0.6955334397131662,0.42646361543419414,-1.659974458279793,-0.06351935467238412,-0.6967681283902563,5,24
105,-0.4608956528219778,0.18744915519838382,0.31856996538918225,-0.10017049388371402,-0.45286861766784947,6,7
106,0.6955334397131662,0.18777079961558915,-0.8699939071082387,-0.10012117203808213,-0.5993854931529514,6,8
107,0.31005707553478473,-0.1774581907151918,-0.5982240132995793,-0.15612639680741325,-0.565883822259914,6,9
108,-0.8463720170003591,-0.15062951917958678,-2.0810766013540425,-0.1520124140201945,-0.7486783131863647,6,10
109,1.0810098038915472,0.06583380596481003,-0.33373982746549025,-0.1188193283123784,-0.5332802765689222,6,11
110,1.4664861680699284,0.11286722160890386,1.3277815324191,-0.11160709411259273,-0.3284608942579593,6,12
111,-0.8463720170003591,-3.783446337795407,-0.7631187471541894,-0.7090786049819758,-0.5862107577720628,6,13
112,0.6955334397131662,0.13485808036108352,1.1368030146611938,-0.10823495493445412,-0.3520032350224227,6,14
113,1.4664861680699284,0.021173196248709635,-0.010853538382248491,-0.1256677098803921,-0.49347737551485316,6,15
114,0.310057075534785,0.00879084811960281,0.1918526940514665,-0.12756645343170403,-0.4684893336394602,6,16
115,-0.07541928864359615,0.29227789876770305,0.13262299395178537,-0.08409576405306973,-0.47579070868150175,6,17
116,1.4664861680699284,-0.05192046918221456,-0.8075400305280058,-0.13687609494852615,-0.5916866668044434,6,18
117,0.6955334397131662,0.04308576891961018,-0.6593169947353893,-0.12230757530674663,-0.5734148880790659,6,19
118,1.8519625322483098,0.0338106104918436,-0.668788949380522,-0.12372985378482626,-0.5745825167033698,6,20
119,1.0810098038915472,-0.1341238560460177,-0.010126791532445795,-0.14948138992781568,-0.4933877878366765,6,21
120,-0.07541928864359615,-0.24346344115237423,-1.6229119975659954,-0.16624782469117028,-0.6921993575675618,6,22
121,1.0810098038915472,0.009344567207343871,0.2688772631359045,-0.12748154461343109,-0.4589943460675048,6,23
122,1.8519625322483098,0.05273490821283059,-0.13518113083357897,-0.12082794956713061,-0.5088035105287656,6,24
123,0.310057075534785,0.21520302776763997,1.2433650590469867,-0.09591463820792878,-0.3388670980844013,7,8
